Name,Collector,Year_,Max7DADM,Lat,Long_
hsf1,ODFW,2023,20.33071,44.98516354,-122.067139
hsf1,ODFW,2022,19.744,44.98516354,-122.067139
hsf1,ODFW,2021,21.18714286,44.98516354,-122.067139
hsf1,ODFW,2019,19.77986,44.98516354,-122.067139
hsf1,ODFW,2018,20.46343,44.98516354,-122.067139
hsf1,ODFW,2017,19.44686,44.98516354,-122.067139
hsf1,ODFW,2016,19.70571,44.98516354,-122.067139
hsf1_5,ODFW,2016,18.19314,44.98516354,-122.067139
hsf2,ODFW,2020,17.14329,44.95446212,-122.1664337
hsf2,ODFW,2019,18.22014,44.95446212,-122.1664337
hsf2,ODFW,2018,18.25071,44.95446212,-122.1664337
HSFabvNohorn,USFS,2023,17.63771,44.95292918,-122.1678059
HSFabvNohorn,USFS,2022,17.40671429,44.95292918,-122.1678059
hunt1,ODFW,2020,10.91357,44.90768606,-121.894647
hunt1,ODFW,2019,11.467,44.90768606,-121.894647
hunt1,ODFW,2018,12.90929,44.90768606,-121.894647
hunt1,ODFW,2017,11.56414,44.90768606,-121.894647
HunterCr2023,USFS,2023,13.26029,44.89288932,-121.9290083
Kelley Cr. R6 Temp Monitor,USFS,2011,17.18,45.06943942,-121.9647094
last1,ODFW,2023,10.70071,44.97158303,-121.8762387
last1,ODFW,2022,8.315857,44.97158303,-121.8762387
last1,ODFW,2021,8.301571,44.97158303,-121.8762387
last1,ODFW,2020,7.909286,44.97158303,-121.8762387
last1,ODFW,2019,7.987857,44.97158303,-121.8762387
last1,ODFW,2018,8.080714,44.97158303,-121.8762387
last1,ODFW,2017,9.468143,44.97158303,-121.8762387
last1,ODFW,2013,7.457143,44.97158303,-121.8762387
last1,ODFW,2001,10.21429,44.97158303,-121.8762387
last2,ODFW,2021,8.582429,44.97133278,-121.8559149
last2,ODFW,2020,8.066429,44.97133278,-121.8559149
last2,ODFW,2019,8.080714,44.97133278,-121.8559149
last2,ODFW,2018,8.137857,44.97133278,-121.8559149
last2,ODFW,2017,7.026,44.97133278,-121.8559149
LittleClearCrk,D. Bugni,2023,16.26873186,45.18998912,-122.3310712
LittleClearCrk,D. Bugni,2021,17.05285714,45.18998912,-122.3310712
LocationUnkown_WFPinhead,USFS,2002,11.82857,44.96716389,-121.8765646
low1,ODFW,2019,14.17643,44.94580549,-121.8903223
low1,ODFW,2018,14.65871,44.94580549,-121.8903223
low1,ODFW,2017,14.20757,44.94580549,-121.8903223
Lowe_Cr_R6_Water_Temp,USFS,2015,15.55429,44.95785984,-121.9290892
LOWER FALLS,D. Bugni,2021,23.97471429,45.32376023,-122.2986333
"MOEN RESIDENCE (41713 SE KLEINSMITH, SANDY)",D. Bugni,2023,19.36871429,45.33665818,-122.233992
MusicCreek,USFS,2023,20.34857,45.07644239,-122.1804642
MusicCreek,USFS,2022,20.73714286,45.07644239,-122.1804642
MusicCreek,USFS,2009,17.79557,45.07644239,-122.1804642
MusicCreek,USFS,1999,14.85714,45.07644239,-122.1804642
MusicCreek,USFS,1997,15.42857,45.07644239,-122.1804642
NClackamas_2017,USFS,2017,19.18686,45.23256419,-122.2219161
NF Clackamas downstream Bedford WT,USFS,1997,16.72857,45.22323119,-122.2101433
NF Clackamas downstream Bedford WT,USFS,1996,18.57143,45.22323119,-122.2101433
NF Clackamas near 4613 WT,USFS,2023,17.03914,45.20697868,-122.1487249
NF Clackamas near 4613 WT,USFS,1997,15.24286,45.20697868,-122.1487249
NF Clackamas near 4613 WT,USFS,1991,15.5,45.20697868,-122.1487249
NFkDeepCrk,D. Bugni,2023,23.23814286,45.39370168,-122.410901
NFkDeepCrk,D. Bugni,2022,24.28785714,45.39370168,-122.410901
NFkDeepCrk,D. Bugni,2021,24.44742857,45.39370168,-122.410901
NFkEagle_Alexander,D. Bugni,2023,20.26671429,45.31986078,-122.2421176
NFkEagle_Alexander,D. Bugni,2022,20.85128571,45.31986078,-122.2421176
NFkEagle_Alexander,D. Bugni,2021,20.89942857,45.31986078,-122.2421176
NFkEagle_Bear,D. Bugni,2023,20.75942857,45.32704151,-122.2813063
NFkEagle_Bear,D. Bugni,2022,21.81614286,45.32704151,-122.2813063
NFkEagle_Bear,D. Bugni,2021,22.895,45.32704151,-122.2813063
NFkEagleCrk,D. Bugni,2023,14.31014286,45.30840313,-122.0846965
NFkEagleCrk,D. Bugni,2022,12.92614286,45.30840313,-122.0846965
NFkEagleCrk,D. Bugni,2021,13.79228571,45.30840313,-122.0846965
NFkEagleCrk,USFS,2016,11.75143,45.30840313,-122.0846965
NFkEagleCrk,USFS,2015,11.07714,45.30840313,-122.0846965
NForkClack_mouth,D. Bugni,2023,19.88571429,45.23695799,-122.2472314
NForkClack_mouth,D. Bugni,2022,21.21271429,45.23695799,-122.2472314
NForkClack_mouth,D. Bugni,2021,20.54028571,45.23695799,-122.2472314
NForkClack_mouth,USFS,1995,17.42857,45.23695799,-122.2472314
NForkClack_mouth,USFS,1994,17.85714,45.23695799,-122.2472314
NForkClack_mouth,USFS,1993,16.45714,45.23695799,-122.2472314
Nohorn at mouth water temperature site,USFS,2022,18.56157143,44.95272448,-122.1730484
Nohorn at mouth water temperature site,USFS,2016,17.10571,44.95272448,-122.1730484
Nohorn at Skin water temperature site,USFS,2016,16.58857,44.94428906,-122.1976305
NoyerCrk,D. Bugni,2023,20.46757143,45.41687314,-122.4082002
NoyerCrk,D. Bugni,2022,21.124,45.41687314,-122.4082002
NoyerCrk,D. Bugni,2021,21.68914286,45.41687314,-122.4082002
Oak Grove near mouth,PGE,2017,12.42302,45.07589485,-122.0469646
Oak Grove near mouth,PGE,2016,12.40897,45.07589485,-122.0469646
Oak Grove near mouth,PGE,2015,13.76627,45.07589485,-122.0469646
Oak Grove near mouth,PGE,2014,12.74683,45.07589485,-122.0469646
Oak Grove near mouth,PGE,2013,13.27714,45.07589485,-122.0469646
OakGrove_mouth,USFS,2014,14.58857,45.07486961,-122.0530418
OakGrove_mouth,USFS,2003,17.12714,45.07486961,-122.0530418
OakGrove_mouth,USFS,2002,16.94429,45.07486961,-122.0530418
OakGrove_mouth,USFS,2001,16.74286,45.07486961,-122.0530418
OGF_below_Timothy,USFS,2023,8.608857,45.11356052,-121.812938
OGF_below_Timothy,USFS,2022,10.64357143,45.11356052,-121.812938
ogf1,ODFW,2022,12.28728571,45.07956382,-122.042202
ogf1,ODFW,2023,13.86129,45.07956382,-122.042202
ogf1,ODFW,2021,12.45386,45.07956382,-122.042202
ogf1,ODFW,2020,12.478,45.07956382,-122.042202
ogf1,ODFW,2019,11.83486,45.07956382,-122.042202
ogf1,ODFW,2018,12.30571,45.07956382,-122.042202
ogf1,ODFW,2017,12.44014,45.07956382,-122.042202
ogf2,ODFW,2020,10.13071,45.07132409,-121.9410626
ogf2,ODFW,2019,9.772857,45.07132409,-121.9410626
ogf2,ODFW,2018,10.06429,45.07132409,-121.9410626
ogf2,ODFW,2017,10.096,45.07132409,-121.9410626
ORCLK001IN01,USFS,2023,12.16514,45.11347004,-121.7634338
ORCLK001IN01,USFS,2022,11.47214286,45.11347004,-121.7634338
ORCLK001IN01,USFS,2019,13.82671429,45.11347004,-121.7634338
ORCLK001IN01,USFS,2018,13.44585714,45.11347004,-121.7634338
ORCLK001IN01,USFS,2017,12.99228571,45.11347004,-121.7634338
ORCLK001IN01,USFS,2016,14.43614286,45.11347004,-121.7634338
ORCLK001IN01,USFS,2015,17.55285714,45.11347004,-121.7634338
ORCLK001IN01,USFS,2014,12.13571429,45.11347004,-121.7634338
ORCLK001IN01,USFS,2013,12.85428571,45.11347004,-121.7634338
ORCLK001IN01,USFS,2012,14.09285714,45.11347004,-121.7634338
ORCLK001IN01,USFS,2005,16.15428571,45.11347004,-121.7634338
ORCUB001IN01,USFS,2022,13.93428571,44.90575318,-121.893267
ORCUB001IN01,USFS,2021,15.48842857,44.90575318,-121.893267
ORCUB001IN01,USFS,2020,13.18785714,44.90575318,-121.893267
ORCUB001IN01,USFS,2019,13.05142857,44.90575318,-121.893267
ORCUB001IN01,USFS,2016,12.07571429,44.90575318,-121.893267
ORCUB001IN01,USFS,2015,14.56857143,44.90575318,-121.893267
ORCUB001IN01,USFS,2014,12.90428571,44.90575318,-121.893267
ORCUB001IN01,USFS,2013,13.17142857,44.90575318,-121.893267
ORCUB001IN01,USFS,2012,10.59285714,44.90575318,-121.893267
ORCUB001IN01,USFS,2006,13.32142857,44.90575318,-121.893267
ORCUB001IN01,USFS,2005,13.30142857,44.90575318,-121.893267
ORHOT001IN01,USFS,2020,16.36085714,44.95328008,-122.1671899
ORHOT001IN01,USFS,2019,17.26214286,44.95328008,-122.1671899
ORHOT001IN01,USFS,2015,18.32857143,44.95328008,-122.1671899
ORHOT001IN01,USFS,2014,17.14714286,44.95328008,-122.1671899
ORHOT001IN01,USFS,2013,15.08857143,44.95328008,-122.1671899
ORHOT001IN01,USFS,2012,16.44,44.95328008,-122.1671899
ORHOT001IN01,USFS,2007,17.26428571,44.95328008,-122.1671899
ORHRK001IN01,USFS,2023,11.86414,45.0782111,-121.922141
ORHRK001IN01,USFS,2022,11.59714286,45.0782111,-121.922141
ORHRK001IN01,USFS,2021,9.261142857,45.0782111,-121.922141
ORHRK001IN01,USFS,2019,9.378142857,45.0782111,-121.922141
ORHRK001IN01,USFS,2018,11.62328571,45.0782111,-121.922141
ORHRK001IN01,USFS,2017,11.19928571,45.0782111,-121.922141
ORHRK001IN01,USFS,2016,11.35228571,45.0782111,-121.922141
ORHRK001IN01,USFS,2015,12.59285714,45.0782111,-121.922141
ORHRK001IN01,USFS,2014,11.53714286,45.0782111,-121.922141
ORHRK001IN01,USFS,2013,11.49142857,45.0782111,-121.922141
ORHRK001IN01,USFS,2012,10.92285714,45.0782111,-121.922141
ORHRK001IN01,USFS,2007,12.07,45.0782111,-121.922141
ORHRK001IN01,USFS,2006,12.27714286,45.0782111,-121.922141
ORPOT001IN01,USFS,2014,12.33,45.01226811,-121.909315
ORPOT001IN01,USFS,2013,12.82142857,45.01226811,-121.909315
ORPOT001IN01,USFS,2012,11.77714286,45.01226811,-121.909315
ORPOT001IN01,USFS,2009,13.08857143,45.01226811,-121.909315
ORPOT003IN01,USFS,2020,10.00828571,45.01215475,-121.9112404
ORPOT003IN01,USFS,2019,10.21185714,45.01215475,-121.9112404
ORPOT003IN01,USFS,2018,9.759,45.01215475,-121.9112404
ORPOT003IN01,USFS,2017,9.272857143,45.01215475,-121.9112404
ORPOT003IN01,USFS,2016,9.11,45.01215475,-121.9112404
ORPOT003IN01,USFS,2015,9.935714286,45.01215475,-121.9112404
ORPOT003IN01,USFS,2014,8.795714286,45.01215475,-121.9112404
ORPOT003IN01,USFS,2013,10.17428571,45.01215475,-121.9112404
Paste Creek Water Temp,USFS,2008,14.54286,44.98057445,-122.0589011
PGE_Below_Timothy,PGE,2017,10.65833,45.11306767,-121.8088596
PGE_Below_Timothy,PGE,2016,10.55516,45.11306767,-121.8088596
PGE_Below_Timothy,PGE,2015,11.32826,45.11306767,-121.8088596
PGE_Below_Timothy,PGE,2014,10.45388,45.11306767,-121.8088596
PGE_Below_Timothy,PGE,2013,10.98721,45.11306767,-121.8088596
PickCreek,USFS,2023,20.97086,45.07172791,-122.1860911
PickCreek,USFS,1999,18.28286,45.07172791,-122.1860911
PickCreek,USFS,1998,19.88571,45.07172791,-122.1860911
PickCreek,USFS,1997,18.88571,45.07172791,-122.1860911
pin1,ODFW,2023,9.518,44.98273913,-121.8825848
pin1,ODFW,2022,8.365714,44.98273913,-121.8825848
pin1,ODFW,2021,9.244429,44.98273913,-121.8825848
pin1,ODFW,2020,8.678286,44.98273913,-121.8825848
pin1,ODFW,2019,8.724429,44.98273913,-121.8825848
pin1,ODFW,2018,8.664286,44.98273913,-121.8825848
pin1,ODFW,2017,8.706857,44.98273913,-121.8825848
pin1,ODFW,1996,8.531429,44.98273913,-121.8825848
pin2,ODFW,2023,8.312143,44.97533546,-121.8789499
pin2,ODFW,2022,8.429571,44.97533546,-121.8789499
pin2,ODFW,2021,8.802286,44.97533546,-121.8789499
pin2,ODFW,2020,8.351571,44.97533546,-121.8789499
pin2,ODFW,2019,8.38,44.97533546,-121.8789499
pin2,ODFW,2018,8.312286,44.97533546,-121.8789499
pin3,ODFW,2023,8.344286,44.96998842,-121.8767901
pin3,ODFW,2021,8.394143,44.96998842,-121.8767901
pin3,ODFW,2020,8.276857,44.96998842,-121.8767901
pin3,ODFW,2019,8.034286,44.96998842,-121.8767901
pin3,ODFW,2018,7.802143,44.96998842,-121.8767901
pin4,ODFW,2023,6.585143,44.9477,-121.8693158
pin4,ODFW,2022,6.454714,44.9477,-121.8693158
pin4,ODFW,2021,6.502,44.9477,-121.8693158
pin4,ODFW,2020,6.425714,44.9477,-121.8693158
pin4,ODFW,2019,6.342143,44.9477,-121.8693158
pin4,ODFW,2018,6.262429,44.9477,-121.8693158
pin4,ODFW,2017,6.400286,44.9477,-121.8693158
Pint,M. Krochta,2023,17.47,45.09123952,-122.0326433
Pnk Cr. Water Temp Monitor,USFS,2010,15.09143,44.97832056,-122.0948378
rhod1,ODFW,2010,10.38,44.93815998,-121.8962507
rhod1,ODFW,2017,11.36629,44.93815999,-121.8962507
RichardsonCrk,CLACKAMAS_SWCD,2023,19.19857143,45.40434469,-122.4627434
RichardsonCrk,CLACKAMAS_SWCD,2022,21.12714286,45.40434469,-122.4627434
RichardsonCrk,D. Bugni,2021,21.51428571,45.40434469,-122.4627434
RimrockCreek_2009,USFS,2009,16.42229,45.13316667,-122.1562953
roar1,ODFW,2023,16.01828571,45.15946552,-122.1162348
roar1,ODFW,2021,16.52,45.15946552,-122.1162348
roar1,ODFW,2020,14.01786,45.15946552,-122.1162348
roar1,ODFW,2019,14.72357,45.15946552,-122.1162348
roar1,ODFW,2018,13.96771,45.15946552,-122.1162348
roar1,ODFW,2017,13.65886,45.15946552,-122.1162348
roar1,ODFW,2010,14.28957,45.15946552,-122.1162348
RoaringRivAbvSFRoaringRiv2023,USFS,2023,14.83329,45.18378163,-122.052824
Rock Creek,CWES,2023,18.21428571,45.41223953,-122.5057173
Rock Creek,CWES,2022,19.24285714,45.41223953,-122.5057173
Rock Creek,CWES,2021,19.5,45.41223953,-122.5057173
RodCreek_2019,USFS,2019,16.19571,45.03893494,-122.078267
Sam Downst,M. Krochta,2023,11.2,45.07135623,-121.9787334
Sam Upst,M. Krochta,2023,10.56,45.0694845,-121.9814645
SecondCreek,USFS,2021,21.76,45.10730739,-122.1657395
SecondCreek,USFS,2009,17.83314,45.10730739,-122.1657395
SecondCreek,USFS,1999,17.31429,45.10730739,-122.1657395
SFClackamas_mouth,D. Bugni,2021,21.71471429,45.19861493,-122.2255252
SFClackamas_mouth,USFS,2023,20.91557,45.19861493,-122.2255252
SFClackamas_mouth,USFS,2022,21.30985714,45.19861493,-122.2255252
SFClackamas_mouth,USFS,1992,18.78571,45.19861493,-122.2255252
SFClackamas_mouth,USFS,1991,21.28571,45.19861493,-122.2255252
Slow Creek (Clackamas),OREGONDEQ,2004,15.34286,44.90070952,-121.7752551
SouthForkRoaringRiver,USFS,2023,12.02457,45.18327746,-122.0525171
SouthForkRoaringRiver,USFS,2022,11.916,45.18327746,-122.0525171
StoneCr2023,USFS,2023,8.081143,45.1068283,-121.81701
Suter_EastBugni,D. Bugni,2023,18.72642857,45.3009877,-122.2303585
Suter_EastBugni,D. Bugni,2022,19.08657143,45.3009877,-122.2303585
Suter_EastBugni,D. Bugni,2021,17.95142857,45.3009877,-122.2303585
Suter_WestBugni,D. Bugni,2023,18.93042857,45.3038495,-122.2477082
Suter_WestBugni,D. Bugni,2022,19.59271429,45.3038495,-122.2477082
Suter_WestBugni,D. Bugni,2021,20.26785714,45.3038495,-122.2477082
SuterCrk_upper,D. Bugni,2023,17.64242857,45.30340489,-122.2165065
SuterCrk_upper,D. Bugni,2022,17.979,45.30340489,-122.2165065
ThirdCreek,USFS,2023,21.99586,45.09764593,-122.1672902
ThirdCreek,USFS,2021,22.59385714,45.09764593,-122.1672902
ThirdCreek,USFS,2009,18.62786,45.09764593,-122.1672902
ThirdCreek,USFS,1999,19.47714,45.09764593,-122.1672902
ThirdCreek,USFS,1997,21.18571,45.09764593,-122.1672902
Tickle Creek tributary near Sandy,OREGONDEQ,2006,17.28571,45.40943659,-122.2853174
TickleCrk,D. Bugni,2023,19.99071429,45.40398413,-122.3599881
TickleCrk,D. Bugni,2022,21.40685714,45.40398413,-122.3599881
TickleCrk,D. Bugni,2021,22.26414286,45.40398413,-122.3599881
TroutCrk,D. Bugni,2023,16.53,45.33743147,-122.1483944
TroutCrk,D. Bugni,2022,17.06142857,45.33743147,-122.1483944
TroutCrk,D. Bugni,2021,17.56028571,45.33743147,-122.1483944
Unnamed Trib Water temperature Monitor,USFS,2015,12.11,45.03414879,-121.9609663
UpCollawash6380Bridge,USFS,2023,17.651,44.89654804,-122.0065979
UpCollawash6380Bridge,USFS,2021,16.76728571,44.89654804,-122.0065979
UpCollawash6380Bridge,USFS,2016,17.16429,44.89654804,-122.0065979
UpCollawash6380Bridge,USFS,2015,17.69429,44.89654804,-122.0065979
UpperClearCrk,USFS,2014,12.86857,45.15705404,-122.2827854
UpperClearCrk,USFS,2013,11.58571,45.15705404,-122.2827854
UpperClearCrk,USFS,2011,12.01714286,45.15705404,-122.2827854
UPSTREAM OF CONFLUENCE OF SIEBEN CREEK,D. Bugni,2021,24.00214286,45.40144557,-122.5224635
USFWS_EagleCreek,USFWS,2023,19.86825397,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2022,20.45018078,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2021,20.86055556,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2020,18.78756,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2019,18.99016,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2018,20.78198,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2017,19.93357,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2016,18.92381,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2015,21.79937,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2014,19.65452,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2007,16.96937,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2006,17.82952,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2005,18.65508,45.27748778,-122.1956583
USFWS_EagleCreek,USFWS,2004,20.04167,45.27748778,-122.1956583
WanderCreek1999,USFS,1999,14.47143,45.09754233,-122.1698043
WashCreek,USFS,2023,22.37429,45.07453112,-122.1795023
WashCreek,USFS,2022,23.58085714,45.07453112,-122.1795023
WashCreek,USFS,2021,22.91085714,45.07453112,-122.1795023
WashCreek,USFS,2009,21.35271,45.07453112,-122.1795023
WashCreek,USFS,1999,18.69857,45.07453112,-122.1795023
Whetstone Creek tributary,OREGONDEQ,2004,14.4,44.881881,-122.1698942
WhiskyCreek_2017,USFS,2017,12.95186,45.21859562,-122.1414631
Wolf_Cr_Trib R6 Water Temp,USFS,2015,9.488571,45.00887046,-121.8928406
Wolf_Cr_Trib R6 Water Temp(A),USFS,2015,10.06429,45.00946356,-121.8974199
WT_Exact_Spot_Unk_Clakamas_R_at_4690Jct,USFS,2010,11.69857,44.89106929,-121.8795993
WT_Exact_Spot_Unk_Squirrel_Cr,USFS,2004,10.49429,44.8711421,-121.8466468
WT_Location_Unkown_CubAboveMouthBerry,USFS,2004,11.28143,44.85370406,-121.8957943
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
